run_1thread_20cpu_berlin52-13.2_520_0.json,run_1thread_20cpu_berlin52,True,18917
run_1thread_20cpu_berlin52-13.2_520_1.json,run_1thread_20cpu_berlin52,True,21008
run_1thread_20cpu_berlin52-13.2_520_10.json,run_1thread_20cpu_berlin52,True,20944
run_1thread_20cpu_berlin52-13.2_520_11.json,run_1thread_20cpu_berlin52,False,1018486
run_1thread_20cpu_berlin52-13.2_520_12.json,run_1thread_20cpu_berlin52,False,1017838
run_1thread_20cpu_berlin52-13.2_520_13.json,run_1thread_20cpu_berlin52,True,18590
run_1thread_20cpu_berlin52-13.2_520_14.json,run_1thread_20cpu_berlin52,True,20809
run_1thread_20cpu_berlin52-13.2_520_15.json,run_1thread_20cpu_berlin52,True,16459
run_1thread_20cpu_berlin52-13.2_520_16.json,run_1thread_20cpu_berlin52,True,20347
run_1thread_20cpu_berlin52-13.2_520_17.json,run_1thread_20cpu_berlin52,True,20120
run_1thread_20cpu_berlin52-13.2_520_18.json,run_1thread_20cpu_berlin52,True,21036
run_1thread_20cpu_berlin52-13.2_520_19.json,run_1thread_20cpu_berlin52,True,18557
run_1thread_20cpu_berlin52-13.2_520_2.json,run_1thread_20cpu_berlin52,True,20370
run_1thread_20cpu_berlin52-13.2_520_20.json,run_1thread_20cpu_berlin52,True,19642
run_1thread_20cpu_berlin52-13.2_520_21.json,run_1thread_20cpu_berlin52,True,18351
run_1thread_20cpu_berlin52-13.2_520_22.json,run_1thread_20cpu_berlin52,True,20673
run_1thread_20cpu_berlin52-13.2_520_23.json,run_1thread_20cpu_berlin52,True,19837
run_1thread_20cpu_berlin52-13.2_520_24.json,run_1thread_20cpu_berlin52,True,18693
run_1thread_20cpu_berlin52-13.2_520_25.json,run_1thread_20cpu_berlin52,True,20633
run_1thread_20cpu_berlin52-13.2_520_26.json,run_1thread_20cpu_berlin52,True,18046
run_1thread_20cpu_berlin52-13.2_520_27.json,run_1thread_20cpu_berlin52,True,19377
run_1thread_20cpu_berlin52-13.2_520_28.json,run_1thread_20cpu_berlin52,True,20344
run_1thread_20cpu_berlin52-13.2_520_29.json,run_1thread_20cpu_berlin52,True,20338
run_1thread_20cpu_berlin52-13.2_520_3.json,run_1thread_20cpu_berlin52,True,20835
run_1thread_20cpu_berlin52-13.2_520_30.json,run_1thread_20cpu_berlin52,True,18124
run_1thread_20cpu_berlin52-13.2_520_31.json,run_1thread_20cpu_berlin52,True,20315
run_1thread_20cpu_berlin52-13.2_520_32.json,run_1thread_20cpu_berlin52,True,19235
run_1thread_20cpu_berlin52-13.2_520_33.json,run_1thread_20cpu_berlin52,True,18590
run_1thread_20cpu_berlin52-13.2_520_34.json,run_1thread_20cpu_berlin52,True,19821
run_1thread_20cpu_berlin52-13.2_520_35.json,run_1thread_20cpu_berlin52,True,20212
run_1thread_20cpu_berlin52-13.2_520_36.json,run_1thread_20cpu_berlin52,True,19681
run_1thread_20cpu_berlin52-13.2_520_37.json,run_1thread_20cpu_berlin52,True,20917
run_1thread_20cpu_berlin52-13.2_520_38.json,run_1thread_20cpu_berlin52,False,1018494
run_1thread_20cpu_berlin52-13.2_520_39.json,run_1thread_20cpu_berlin52,True,19957
run_1thread_20cpu_berlin52-13.2_520_4.json,run_1thread_20cpu_berlin52,True,20014
run_1thread_20cpu_berlin52-13.2_520_5.json,run_1thread_20cpu_berlin52,True,20293
run_1thread_20cpu_berlin52-13.2_520_6.json,run_1thread_20cpu_berlin52,True,19784
run_1thread_20cpu_berlin52-13.2_520_7.json,run_1thread_20cpu_berlin52,True,20559
run_1thread_20cpu_berlin52-13.2_520_8.json,run_1thread_20cpu_berlin52,True,18231
run_1thread_20cpu_berlin52-13.2_520_9.json,run_1thread_20cpu_berlin52,True,20742
run_1thread_20cpu_d657-322.7_6570_0.json,run_1thread_20cpu_d657,True,415589
run_1thread_20cpu_d657-322.7_6570_1.json,run_1thread_20cpu_d657,True,415621
run_1thread_20cpu_d657-322.7_6570_10.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_11.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_12.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_13.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_14.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_15.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_16.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_17.json,run_1thread_20cpu_d657,True,415589
run_1thread_20cpu_d657-322.7_6570_18.json,run_1thread_20cpu_d657,True,414578
run_1thread_20cpu_d657-322.7_6570_19.json,run_1thread_20cpu_d657,True,415589
run_1thread_20cpu_d657-322.7_6570_2.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_20.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_21.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_22.json,run_1thread_20cpu_d657,True,413814
run_1thread_20cpu_d657-322.7_6570_23.json,run_1thread_20cpu_d657,True,413170
run_1thread_20cpu_d657-322.7_6570_24.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_25.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_26.json,run_1thread_20cpu_d657,True,413814
run_1thread_20cpu_d657-322.7_6570_27.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_28.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_29.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_3.json,run_1thread_20cpu_d657,True,414578
run_1thread_20cpu_d657-322.7_6570_30.json,run_1thread_20cpu_d657,True,413276
run_1thread_20cpu_d657-322.7_6570_31.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_32.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_33.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_34.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_35.json,run_1thread_20cpu_d657,True,413747
run_1thread_20cpu_d657-322.7_6570_36.json,run_1thread_20cpu_d657,True,414560
run_1thread_20cpu_d657-322.7_6570_37.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_38.json,run_1thread_20cpu_d657,True,413814
run_1thread_20cpu_d657-322.7_6570_39.json,run_1thread_20cpu_d657,True,413276
run_1thread_20cpu_d657-322.7_6570_4.json,run_1thread_20cpu_d657,True,415589
run_1thread_20cpu_d657-322.7_6570_5.json,run_1thread_20cpu_d657,True,414578
run_1thread_20cpu_d657-322.7_6570_6.json,run_1thread_20cpu_d657,True,414567
run_1thread_20cpu_d657-322.7_6570_7.json,run_1thread_20cpu_d657,True,414578
run_1thread_20cpu_d657-322.7_6570_8.json,run_1thread_20cpu_d657,True,415589
run_1thread_20cpu_d657-322.7_6570_9.json,run_1thread_20cpu_d657,True,414578
run_1thread_20cpu_eil101-27.5_1010_0.json,run_1thread_20cpu_eil101,True,1856
run_1thread_20cpu_eil101-27.5_1010_1.json,run_1thread_20cpu_eil101,True,1819
run_1thread_20cpu_eil101-27.5_1010_10.json,run_1thread_20cpu_eil101,True,1723
run_1thread_20cpu_eil101-27.5_1010_11.json,run_1thread_20cpu_eil101,True,1804
run_1thread_20cpu_eil101-27.5_1010_12.json,run_1thread_20cpu_eil101,True,1772
run_1thread_20cpu_eil101-27.5_1010_13.json,run_1thread_20cpu_eil101,True,1850
run_1thread_20cpu_eil101-27.5_1010_14.json,run_1thread_20cpu_eil101,True,1835
run_1thread_20cpu_eil101-27.5_1010_15.json,run_1thread_20cpu_eil101,True,1835
run_1thread_20cpu_eil101-27.5_1010_16.json,run_1thread_20cpu_eil101,True,1757
run_1thread_20cpu_eil101-27.5_1010_17.json,run_1thread_20cpu_eil101,True,1762
run_1thread_20cpu_eil101-27.5_1010_18.json,run_1thread_20cpu_eil101,True,1817
run_1thread_20cpu_eil101-27.5_1010_19.json,run_1thread_20cpu_eil101,True,1844
run_1thread_20cpu_eil101-27.5_1010_2.json,run_1thread_20cpu_eil101,True,1794
run_1thread_20cpu_eil101-27.5_1010_20.json,run_1thread_20cpu_eil101,True,1822
run_1thread_20cpu_eil101-27.5_1010_21.json,run_1thread_20cpu_eil101,True,1762
run_1thread_20cpu_eil101-27.5_1010_22.json,run_1thread_20cpu_eil101,True,1753
run_1thread_20cpu_eil101-27.5_1010_23.json,run_1thread_20cpu_eil101,True,1852
run_1thread_20cpu_eil101-27.5_1010_24.json,run_1thread_20cpu_eil101,True,1943
run_1thread_20cpu_eil101-27.5_1010_25.json,run_1thread_20cpu_eil101,True,1739
run_1thread_20cpu_eil101-27.5_1010_26.json,run_1thread_20cpu_eil101,True,1812
run_1thread_20cpu_eil101-27.5_1010_27.json,run_1thread_20cpu_eil101,True,1820
run_1thread_20cpu_eil101-27.5_1010_28.json,run_1thread_20cpu_eil101,True,1900
run_1thread_20cpu_eil101-27.5_1010_29.json,run_1thread_20cpu_eil101,True,1784
run_1thread_20cpu_eil101-27.5_1010_3.json,run_1thread_20cpu_eil101,True,1727
run_1thread_20cpu_eil101-27.5_1010_30.json,run_1thread_20cpu_eil101,True,1892
run_1thread_20cpu_eil101-27.5_1010_31.json,run_1thread_20cpu_eil101,True,1893
run_1thread_20cpu_eil101-27.5_1010_32.json,run_1thread_20cpu_eil101,True,1727
run_1thread_20cpu_eil101-27.5_1010_33.json,run_1thread_20cpu_eil101,True,1811
run_1thread_20cpu_eil101-27.5_1010_34.json,run_1thread_20cpu_eil101,True,1850
run_1thread_20cpu_eil101-27.5_1010_35.json,run_1thread_20cpu_eil101,True,1757
run_1thread_20cpu_eil101-27.5_1010_36.json,run_1thread_20cpu_eil101,True,1891
run_1thread_20cpu_eil101-27.5_1010_37.json,run_1thread_20cpu_eil101,True,1713
run_1thread_20cpu_eil101-27.5_1010_38.json,run_1thread_20cpu_eil101,True,1855
