,instance,alg,nodes,first_primal,ttfs,first_primal_gap,primal,dual,time,mem,primal_integral,expanded/fails/iters,generated/branches/nodes,primal_intergal,best_primal,primal_gap
1045,random-80-16.00-0,CP-ADD,0,3568.0,7.88,1.565399158538882,1609.0,99.0,1800.01,0,0,318101,669990,0.33028704261952013,1390.8167031722842,0.1568742281639746
1044,random-80-13.12-0,CP-ADD,0,2237.0,373.59,0.44923345950058,1831.0,155.0,1800.02,0,0,550544,1128783,0.2885079945358714,1543.5746292877423,0.1862076282277881
1043,random-80-10.00-0,CP-ADD,0,3681.0,315.19,1.0037554200901375,3530.0,128.0,1800.01,0,0,15709,33932,0.9428438470342015,1837.0505517257254,0.921558444150553
1019,random-40-9.60-0,CP-ADD,0,1271.0,21.34,0.38168863153424476,994.0,352.0,1800.14,0,0,1907443,3590207,0.08718939388880394,919.8888743758898,0.08056530271049511
1018,random-30-10.00-0,CP-ADD,0,1470.0,0.17,1.2379532553578603,675.0,302.0,1800.03,0,0,2369620,4181250,0.032863425778204884,656.8501806195856,0.027631596847997063
1017,random-30-7.60-0,CP-ADD,0,1256.0,2.54,0.6030502177622011,847.0,326.0,1800.03,0,0,2200425,3809696,0.08243016960295112,783.5063344137338,0.0810378458953697
1016,random-50-4.60-0,CP-ADD,0,0,0,0,0,236.0,1344.42,0,0,376543,753165,-1,,
1015,random-20-10.00-0,CP-ADD,0,8233.0,0.03,17.48369907469251,4443.0,4443.0,938.91,0,0,4263871,6514878,8.983093191424663,445.4195,8.974866389998642
1014,random-20-7.60-0,CP-ADD,0,10108.0,0.05,17.695021645942404,5398.0,5398.0,498.86,0,0,2576502,3727866,8.988420870123255,540.6787,8.983748203877829
1013,random-30-5.00-0,CP-ADD,0,1528.0,0.66,0.2214228617106315,1251.0,1251.0,292.46,0,0,618551,919504,0.000965809574562572,1251.0,0.0
1012,random-40-4.60-0,CP-ADD,0,0,0,0,0,2602.0,156.42,0,0,78131,122213,-1,,
1011,random-20-5.00-0,CP-ADD,0,9082.0,0.8,12.99246545330843,6481.0,6481.0,144.17,0,0,1019342,1214292,8.990344380564386,649.0636,8.985153997235404
1010,random-10-3.80-0,CP-ADD,0,4976.0,0.05,8.99131823297844,4976.0,4976.0,6.92,0,0,166866,117071,8.99131823297844,498.03238010933023,8.99131823297844
1009,random-10-5.00-0,CP-ADD,0,3684.0,0.03,8.984188990615838,3684.0,3684.0,5.82,0,0,140348,95526,8.984188990615838,368.9834,8.984188990615838
1008,random-20-2.60-0,CP-ADD,0,0,0,0,0,1747.0,2.03,0,0,8075,16110,-1,,
1007,random-50-2.00-0,CP-ADD,0,0,0,0,0,0.0,0.59,0,0,1,0,-1,,
1006,random-40-2.00-0,CP-ADD,0,0,0,0,0,0,0,0,0,0,0,-1,,
1005,random-10-2.50-0,CP-ADD,0,0,0,0,0,1252.0,0.17,0,0,2440,4866,-1,,
1004,random-30-2.60-0,CP-ADD,0,0,0,0,0,0.0,0.07,0,0,1,0,-1,,
1003,random-30-0.00-0,CP-ADD,0,0,0,0,0,0,0,0,0,0,0,-1,,
1002,random-10-1.30-0,CP-ADD,0,0,0,0,0,0.0,0.03,0,0,1,0,-1,,
1001,random-20-0.00-0,CP-ADD,0,0,0,0,0,0,0,0,0,0,0,-1,,
1020,random-40-7.00-0,CP-ADD,0,1927.0,1.09,0.5417168166358568,1343.0,439.0,1800.17,0,0,1751761,2723882,0.09635568029402145,1249.9052868897547,0.07448141398129512
1088,random-200-8.00-0,CP-DEL,0,0,0,0,0,448.0,1800.02,0,0,206,13140,-1,,
1021,random-40-12.00-0,CP-ADD,0,1881.0,0.41,1.2644492242333596,841.0,345.0,1800.13,0,0,2078247,3636603,0.037512842867469774,830.6655675341194,0.012441147038944885
1023,random-150-60.00-0,CP-ADD,0,7515.0,939.9,4.222837154159588,1620.0,32.0,1800.04,0,0,22186,75600,2.435387772083271,1438.8731216738931,0.12588106317212697
1042,random-80-7.12-0,CP-ADD,0,0,0,0,0,197.0,1800.0,0,0,3388,7206,-1,,
1041,random-80-4.00-0,CP-ADD,0,0,0,0,0,329.0,1800.0,0,0,64593,129204,-1,,
1040,random-70-13.12-0,CP-ADD,0,3853.0,645.41,1.7627510451610626,1656.0,138.0,1800.01,0,0,87711,185714,1.3690932518680121,1394.6243932288073,0.18741648865474161
1039,random-70-16.00-0,CP-ADD,0,3819.0,12.61,1.9451238959244561,1470.0,113.0,1800.0,0,0,418056,866016,0.2108897291433345,1296.7196406524147,0.1336297792639304
1038,random-70-10.00-0,CP-ADD,0,2645.0,615.84,0.5211870018661016,1960.0,210.0,1800.01,0,0,180149,372079,0.26738990353922176,1738.7737317997535,0.12723119987053275
1037,random-70-7.12-0,CP-ADD,0,0,0,0,0,222.0,1800.0,0,0,7230,15078,-1,,
1036,random-70-4.00-0,CP-ADD,0,0,0,0,0,362.0,1800.0,0,0,95475,190945,-1,,
1035,random-60-14.00-0,CP-ADD,0,2623.0,37.69,1.4023308655844542,1227.0,90.0,1800.01,0,0,703176,1453304,0.1680992112082634,1091.8562624228116,0.12377429358449309
1034,random-60-11.60-0,CP-ADD,0,2736.0,133.92,1.2435403393472668,1357.0,105.0,1800.0,0,0,672660,1383481,0.24458604509009224,1219.501139344795,0.11275008789994187
1033,random-60-9.00-0,CP-ADD,0,2915.0,20.34,1.0389544923259868,1694.0,196.0,1800.0,0,0,621776,1280572,0.2662989166262948,1429.654271819791,0.18490185591774325
1032,random-60-6.60-0,CP-ADD,0,0,0,0,0,238.0,1800.0,0,0,116230,232650,-1,,
1031,random-60-4.00-0,CP-ADD,0,0,0,0,0,302.0,1800.0,0,0,29952,59891,-1,,
1030,random-200-8.00-0,CP-ADD,0,0,0,0,0,448.0,1800.04,0,0,6313,12838,-1,,
1029,random-50-12.00-0,CP-ADD,0,1410.0,1.45,0.47481897712310683,1140.0,341.0,1800.24,0,0,1039998,1579988,0.207212364788283,956.0495368390583,0.19240683256761829
1028,random-200-20.96-0,CP-ADD,0,0,0,0,0,56.0,1800.09,0,0,675,26068,-1,,
1027,random-50-9.60-0,CP-ADD,0,1476.0,15.25,0.3500820032856777,1175.0,342.0,1800.28,0,0,1099922,1760513,0.09674890254895435,1093.2669248296602,0.07476040234462822
1026,random-200-32.00-0,CP-ADD,0,0,0,0,0,10.0,1800.08,0,0,2724,44103,-1,,
1025,random-200-47.12-0,CP-ADD,0,0,0,0,0,1.0,1800.09,0,0,1220,44087,-1,,
1024,random-200-60.00-0,CP-ADD,0,0,0,0,0,1.0,1800.08,0,0,977,45041,-1,,
1022,random-50-7.00-0,CP-ADD,0,1597.0,8.38,0.14216216817465013,1479.0,395.0,1800.27,0,0,1095447,1481759,0.06042134556651125,1398.225264764504,0.057769471966379174
118,random-200-47.12-0,DIDP-DEL,0,0,0,0,0,748.8139503623582,1800.888266165,0,0,21778037,100076734,-1,,
1089,random-50-9.60-0,CP-DEL,0,0,0,0,0,55.0,1800.0,0,0,143109,293429,-1,,
1091,random-60-4.00-0,CP-DEL,0,0,0,0,0,302.0,1800.0,0,0,8614,17978,-1,,
1155,random-40-12.00-0,CP-RANK-ADD,0,2244.228,0.08,1.7017226760248718,1052.94,60.31794,1800.01,0,0,16262855,35703783,0.29983613634026646,830.6655675341194,0.2675859469241221
1154,random-60-11.60-0,CP-RANK-ADD,0,3163.926,0.17,1.5944428405371491,1798.869,85.49745,1800.01,0,0,6942065,15695710,0.5885191634513812,1219.501139344795,0.47508595274169524
