,instance,alg,nodes,first_primal,ttfs,first_primal_gap,primal,dual,time,mem,primal_integral,expanded/fails/iters,generated/branches/nodes,primal_intergal
1203,random-30-10.00-0,CP-RANK-DEL,30,1551.278,0.04,1.382915514592934,749.3894,89.23778,1800.01,0,0,20784646,44433563,0.21196678328895713
1204,random-40-12.00-0,CP-RANK-DEL,40,2072.815,0.06,1.4618957654648415,1063.077,1010.325,1800.0,0,0,13188325,28879024,0.3540173256071469
1205,random-40-7.00-0,CP-RANK-DEL,40,2111.57,0.09,0.689384005450844,1459.889,456.9631,1800.01,0,0,11392089,24791559,0.19302461750214267
1206,random-40-9.60-0,CP-RANK-DEL,40,2259.632,0.08,1.5913211009174313,1149.611,60.31794,1800.0,0,0,11902351,26156143,0.4245411018539756
1207,random-50-7.00-0,CP-RANK-DEL,50,2536.949,0.14,0.8207612817289506,1669.097,593.1453,1800.01,0,0,6490486,14252327,0.21558319841346793
1208,random-50-9.60-0,CP-RANK-DEL,50,2479.57,0.14,1.276361254400474,1535.028,70.13218,1800.01,0,0,7742044,17109810,0.45576219291132813
1209,random-50-12.00-0,CP-RANK-DEL,50,2614.357,0.13,1.7527619426799657,1369.936,70.13218,1800.01,0,0,8683565,19271225,0.4851850941479405
1210,random-60-9.00-0,CP-RANK-DEL,60,3048.515,0.25,1.1144250453150029,1992.945,169.659,1800.01,0,0,5259955,11629652,0.46691731998046143
1211,random-60-11.60-0,CP-RANK-DEL,60,3084.538,0.21,1.539310107671606,1826.902,85.49745,1800.0,0,0,6192647,13722071,0.5404436427890574
1212,random-150-60.00-0,CP-RANK-DEL,150,7775.111,1.91,4.283359269922669,3472.257,0.0,1800.01,0,0,990053,2402466,1.5629256600422006
1213,random-80-7.12-0,CP-RANK-DEL,80,0,0,0,0,0.0,4.79,0,0,1879,3951,-1
1214,random-90-6.00-0,CP-RANK-DEL,90,0,0,0,0,0.0,4.9,0,0,2278,4749,-1
1215,random-80-4.00-0,CP-RANK-DEL,80,0,0,0,0,0.0,11.4,0,0,8028,16542,-1
1216,random-100-6.00-0,CP-RANK-DEL,100,0,0,0,0,0.0,6.24,0,0,1927,4095,-1
1217,random-200-60.00-0,CP-RANK-DEL,200,11327.33,6.67,4.784837972482411,6563.947,0.0,1800.03,0,0,258098,724213,2.7828363664203914
1218,random-200-47.12-0,CP-RANK-DEL,200,10560.32,16.07,3.6835593407908482,6825.779,0.0,1800.05,0,0,252013,702761,2.378617718171965
1219,random-200-32.00-0,CP-RANK-DEL,200,10602.12,87.46,3.2049125497219917,7514.997,0.0,1800.04,0,0,194584,536829,2.227971777914524
1220,random-200-20.96-0,CP-RANK-DEL,200,10707.35,49.16,2.3530690380321495,7922.49,0.0,1800.04,0,0,190862,519761,1.627469461350377
1221,random-150-6.00-0,CP-RANK-DEL,150,0,0,0,0,0.0,15.86,0,0,3464,7586,-1
1222,random-60-14.00-0,CP-RANK-DEL,60,3059.504,0.2,1.7587151501041949,1607.714,85.49745,1800.01,0,0,6207898,14025021,0.627319766127545
1223,random-70-10.00-0,CP-RANK-DEL,70,3749.725,0.4,1.161809591054235,2740.386,115.8105,1800.02,0,0,3416708,7698453,0.5957694580960105
1224,random-70-13.12-0,CP-RANK-DEL,70,4231.091,0.36,1.964625610993892,2523.342,0.0,1800.01,0,0,3825836,8772046,0.821407337499475
1225,random-70-16.00-0,CP-RANK-DEL,70,4035.052,0.32,2.052340479990661,2241.189,0.0,1800.0,0,0,4142851,9344231,0.7914770337599781
1226,random-80-16.00-0,CP-RANK-DEL,80,3824.998,0.55,1.7727380107903379,2676.675,0.0,1800.02,0,0,2970183,6832931,0.9705698249436132
1227,random-80-13.12-0,CP-RANK-DEL,80,3831.021,0.62,1.4639001774645526,2665.529,0.0,1800.01,0,0,2268746,5197998,0.7614683062431843
1228,random-80-10.00-0,CP-RANK-DEL,80,4067.208,0.71,1.2073146780060016,2925.653,0.0,1800.01,0,0,1930183,4429376,0.6363956557861811
1229,random-90-9.64-0,CP-RANK-DEL,90,4953.891,1.03,1.1329331220176502,3723.214,144.6322,1800.0,0,0,1674394,3723632,0.611832166661193
1230,random-90-16.64-0,CP-RANK-DEL,90,4831.724,0.87,1.9128934609611967,3209.059,0.0,1800.01,0,0,2266174,5095648,1.0007060766595335
1231,random-90-13.00-0,CP-RANK-DEL,90,5004.661,0.92,1.618789830753373,3274.721,0.0,1800.01,0,0,1997825,4483409,0.8481457082907123
1232,random-90-20.00-0,CP-RANK-DEL,90,5028.289,0.75,2.388472819048069,3146.815,0.0,1800.01,0,0,2173355,5079110,1.230358683491079
1233,random-100-10.68-0,CP-RANK-DEL,100,5359.941,5.84,1.2639615960353816,4147.485,0.0,1800.02,0,0,1168566,2736883,0.7717754764308044
1234,random-100-15.00-0,CP-RANK-DEL,100,5735.195,1.34,1.9424901370978336,3840.981,0.0,1800.01,0,0,1522701,3467403,1.0629414522177487
1235,random-100-19.68-0,CP-RANK-DEL,100,5714.878,1.14,2.4051542307277534,3588.831,0.0,1800.01,0,0,1476739,3417086,1.2441215450701166
1236,random-100-24.00-0,CP-RANK-DEL,100,6006.703,0.98,2.931109645799775,3411.413,0.0,1800.01,0,0,1729156,3976392,1.2531448993104284
1237,random-150-19.68-0,CP-RANK-DEL,150,8082.359,9.36,2.245864666125524,5731.195,0.0,1800.03,0,0,432608,1046618,1.3664982975480282
1238,random-150-32.80-0,CP-RANK-DEL,150,8128.928,8.42,3.3565107278007993,5246.456,0.0,1800.01,0,0,601936,1464289,1.8953300280176335
1239,random-150-46.40-0,CP-RANK-DEL,150,8346.245,10.88,4.137124251807555,4399.241,0.0,1800.02,0,0,703700,1713677,1.9395036237410506
0,random-10-2.50-0,DIDP-ADD,10,0,0,0,0,0,0.00040516,0,0,46,46,-1
1,random-10-0.00-0,DIDP-ADD,10,0,0,0,0,0,0.000243502,0,0,30,30,-1
2,random-10-1.30-0,DIDP-ADD,10,0,0,0,0,0,0.000229317,0,0,35,35,-1
3,random-10-3.80-0,DIDP-ADD,10,510.9983346221781,0.000331597,0.19113830914260632,498.0323801093303,498.0323801093303,0.003835931,0,0,1456,1668,0.16091464451730916
4,random-20-2.60-0,DIDP-ADD,20,0,0,0,0,0,0.000721188,0,0,102,102,-1
5,random-20-0.00-0,DIDP-ADD,20,0,0,0,0,0,0.000462828,0,0,57,57,-1
6,random-30-2.60-0,DIDP-ADD,30,0,0,0,0,0,0.000631641,0,0,74,74,-1
7,random-30-0.00-0,DIDP-ADD,30,0,0,0,0,0,0.000586985,0,0,67,67,-1
8,random-10-5.00-0,DIDP-ADD,10,381.4128730944068,0.000199758,0.20700276295698353,368.98349374155856,368.98349374155856,0.0207328,0,0,8061,10000,0.16766928835737233
9,random-40-4.60-0,DIDP-ADD,40,0,0,0,0,0,0.001475989,0,0,149,149,-1
10,random-40-2.00-0,DIDP-ADD,40,0,0,0,0,0,0.001129109,0,0,110,110,-1
11,random-50-4.60-0,DIDP-ADD,50,0,0,0,0,0,0.002119141,0,0,177,177,-1
12,random-50-2.00-0,DIDP-ADD,50,0,0,0,0,0,0.001542614,0,0,124,124,-1
13,random-60-4.00-0,DIDP-ADD,60,0,0,0,0,0,0.002482404,0,0,182,183,-1
14,random-60-6.60-0,DIDP-ADD,60,0,0,0,0,0,0.004641693,0,0,350,351,-1
15,random-200-8.00-0,DIDP-ADD,200,0,0,0,0,0,0.047920808,0,0,787,787,-1
16,random-20-5.00-0,DIDP-ADD,20,781.2599910150383,0.000394008,0.32416947629667503,649.0636936943991,649.0636936943991,1.442511608,0,0,348088,426537,0.1001082203202694
17,random-70-4.00-0,DIDP-ADD,70,0,0,0,0,0,0.004072752,0,0,253,253,-1
18,random-30-5.00-0,DIDP-ADD,30,1461.8239891719459,0.001466471,0.21212602750575943,1263.916504642033,1263.916504642033,2.082628626,0,0,401821,507915,0.04802376938513277
19,random-70-7.12-0,DIDP-ADD,70,0,0,0,0,0,0.023597912,0,0,1482,1503,-1
20,random-20-7.60-0,DIDP-ADD,20,746.2982416152364,0.000436139,0.5046335516436218,540.6787454301723,540.6787454301723,80.633711851,0,0,10780222,14085653,0.0900783290486512
21,random-20-10.00-0,DIDP-ADD,20,526.9243005192199,0.000544529,0.3272652406025689,445.41951125404023,445.41951125404023,1034.417692825,0,0,88319143,115059242,0.12196890902397706
22,random-80-4.00-0,DIDP-ADD,80,0,0,0,0,0,0.005526263,0,0,304,304,-1
23,random-80-7.12-0,DIDP-ADD,80,0,0,0,0,0,0.011534312,0,0,659,659,-1
24,random-150-60.00-0,DIDP-ADD,150,1741.263423005343,0.005994754,0.18322686934148671,1471.622617879212,72.37482665702667,1801.542771165,0,0,32543001,146498533,0.0017675223655932997
25,random-200-20.96-0,DIDP-ADD,200,4459.806196581124,0.007697637,0.3966142951692144,3193.2984017185445,379.47287751915496,1801.208458225,0,0,37183874,120614382,0.0039494704032695975
26,random-200-32.00-0,DIDP-ADD,200,3298.2491013566846,0.008796401,0.308120360682958,2521.3651591163202,164.13251363692956,1801.337775181,0,0,33884999,126191269,0.0011154834434240425
27,random-200-60.00-0,DIDP-ADD,200,2535.8048660007717,0.010403632,0.29502895030399356,1958.1067013254954,84.24364942885394,1801.700221855,0,0,28464377,126919470,0.008949217879409877
28,random-90-6.00-0,DIDP-ADD,90,0,0,0,0,0,0.008200153,0,0,376,376,-1
29,random-200-47.12-0,DIDP-ADD,200,2758.474924809232,0.009294291,0.22339862811236902,2254.7637878795026,114.74849865634188,1801.809386443,0,0,30691972,129084915,0.0016953977736396523
30,random-70-13.12-0,DIDP-ADD,70,1977.469424324607,0.001546296,0.3855661578325963,1427.1923524878155,432.37041436317264,1810.240019596,0,0,78068403,215575554,1.9372596259850745e-05
31,random-60-11.60-0,DIDP-ADD,60,1516.6460712534374,0.001699512,0.248561275138865,1214.7149695034038,481.3257666179042,1811.8926943,0,0,85546156,235673354,0.0004001884912716557
32,random-100-6.00-0,DIDP-ADD,100,0,0,0,0,0,0.010625188,0,0,474,474,-1
33,random-70-10.00-0,DIDP-ADD,70,2212.35845325082,0.001843616,0.2754795946602844,1734.5306522446303,877.460568399835,1810.882016458,0,0,84242820,219961351,4.067718751884393e-05
34,random-60-14.00-0,DIDP-ADD,60,1456.3226910490791,0.000826295,0.31314731774745375,1109.0322246153048,337.89864028439894,1812.33063547,0,0,79315271,233042744,0.002665268915143116
35,random-50-9.60-0,DIDP-ADD,50,1500.7758400061718,0.001180694,0.37778242748959473,1089.269111045841,622.0100439537382,1820.432456257,0,0,95790116,239502370,4.553164855905817e-06
36,random-60-9.00-0,DIDP-ADD,60,1738.201807308546,0.003820314,0.20560254261008803,1441.7701903194388,904.940729210334,1821.430327746,0,0,94705108,235236896,7.354267186466947e-05
37,random-150-6.00-0,DIDP-ADD,150,0,0,0,0,0,0.018557326,0,0,525,525,-1
38,random-40-9.60-0,DIDP-ADD,40,1224.041450815967,0.0005226,0.4037172601100539,919.8888743758898,489.7509105105625,1825.038216753,0,0,93144927,245744103,0.05492036817688346
39,random-50-12.00-0,DIDP-ADD,50,1415.8507019092829,0.000705186,0.490806316326573,949.721426857122,416.2053096397296,1826.694665814,0,0,89281222,240733675,0.0013462266289124426
40,random-40-12.00-0,DIDP-ADD,40,1288.9294216773449,0.000537991,0.5308698003490433,841.9588794445255,359.5176941429391,1829.894879988,0,0,87041048,245850426,0.0001392866482445146
41,random-40-7.00-0,DIDP-ADD,40,1420.8469146801463,0.001398219,0.13676366488196884,1249.9052868897547,1063.0988961220546,1830.753737575,0,0,103279502,234721681,1.6213699814382965e-06
42,random-30-7.60-0,DIDP-ADD,30,1063.9171063522933,0.000547344,0.4797178113383774,776.3982111274529,654.8313783082717,1834.338343313,0,0,121009888,247616523,0.07984437896015206
43,random-50-7.00-0,DIDP-ADD,50,1521.8337406573576,0.001114589,0.09221586725537397,1393.3452042603712,1143.3044568932476,1843.807102022,0,0,105982503,242147545,1.2817826031290929e-05
44,random-30-10.00-0,DIDP-ADD,30,869.0157061655449,0.00072265,0.33489355785797986,656.8501806195856,438.0334434071557,1865.833903726,0,0,97290007,246671328,0.008995468059344236
45,random-70-16.00-0,DIDP-ADD,70,1603.1239402876804,0.001074489,0.21269319388751828,1321.9534407945032,317.2067218940211,1811.354203152,0,0,73166466,220613924,0.0001895848553808283
46,random-80-10.00-0,DIDP-ADD,80,2605.247007758195,0.002309633,0.4138937472723007,1842.604518751332,890.5263901101202,1808.207201605,0,0,83226788,218559431,2.439667503836985e-05
47,random-90-13.00-0,DIDP-ADD,90,2416.0016977046275,0.005544571,0.26422162800472665,1911.058665811399,726.0458676997339,1802.302903363,0,0,73781005,212813579,0.0016108094998236425
48,random-80-16.00-0,DIDP-ADD,80,1892.6310736476976,0.002573854,0.3719667613697833,1379.50213295115,345.96235713152464,1805.409938646,0,0,74726104,224486946,0.00597880609093353
49,random-90-16.64-0,DIDP-ADD,90,2372.5444585743116,0.001664047,0.4303319558858981,1658.7369448128143,402.8494485808847,1805.751012589,0,0,67807917,212233569,0.0002113768870098151
50,random-80-13.12-0,DIDP-ADD,80,2309.6102570062635,0.002479814,0.48541318935909855,1554.8604748842818,527.9132504297061,1808.060789667,0,0,78934592,221015127,0.002199548697512285
51,random-90-9.64-0,DIDP-ADD,90,2755.6944515813575,0.011420964,0.18648391132104875,2322.572118582819,1268.8962101186228,1808.3183053,0,0,79977782,211166636,0.0010003207735900194
52,random-100-15.00-0,DIDP-ADD,100,2429.9566036986657,0.004016972,0.24670971779670497,1949.0957429874684,441.0184621747438,1804.789071997,0,0,65821161,193953169,0.0003004783330118922
53,random-100-19.68-0,DIDP-ADD,100,2251.591598282029,0.002080187,0.34158885924793403,1678.302247936244,285.1434756458112,1804.877322886,0,0,60500473,199853532,0.0010199931434903542
54,random-90-20.00-0,DIDP-ADD,90,1917.356305871256,0.001709301,0.29207166232393705,1483.9396000858603,285.8783476370938,1805.811397299,0,0,63847963,209849521,0.008709496913064513
55,random-100-10.68-0,DIDP-ADD,100,2861.246078052437,0.009906382,0.20854898169915898,2367.5052657192837,931.6456104748281,1805.408557591,0,0,72927183,198224664,0.00041560582061804356
56,random-100-24.00-0,DIDP-ADD,100,2131.494316317357,0.006188469,0.3949645698884327,1527.9917227487942,220.24675092726105,1803.513996243,0,0,57683878,200557608,2.4683700542902487e-05
57,random-150-19.68-0,DIDP-ADD,150,3208.6100423709904,0.008577014,0.2885735419458005,2490.048055406953,383.98821772883167,1802.08518918,0,0,48805866,153811301,0.0027370179240769478
58,random-150-32.80-0,DIDP-ADD,150,2477.3879661601018,0.004719251,0.32769871396340167,1865.9263130297734,160.94585635095783,1801.273797578,0,0,42554377,161706589,0.005754536752523895
59,random-150-46.40-0,DIDP-ADD,150,2167.141855537166,0.005346052,0.3338785265933603,1624.6920632809845,105.29851935069,1802.430373158,0,0,38072370,157015500,0.0012198838602701283
60,random-10-0.00-0,DIDP-DEL,10,0,0,0,0,0,0.001510162,0,0,516,611,-1
61,random-10-1.30-0,DIDP-DEL,10,0,0,0,0,0,0.007921834,0,0,3875,4711,-1
62,random-10-2.50-0,DIDP-DEL,10,0,0,0,0,0,0.030307834,0,0,16743,20363,-1
63,random-10-3.80-0,DIDP-DEL,10,534.5755817454367,0.028204812,0.24609692714554007,498.03238010933023,498.03238010933023,0.073886041,0,0,35520,43554,0.16091631444694654
64,random-10-5.00-0,DIDP-DEL,10,457.9399701750976,0.000639025,0.44917712080727085,368.9834937415585,368.9834937415585,0.15281546,0,0,60120,73717,0.16766938393146563
65,random-20-0.00-0,DIDP-DEL,20,0,0,0,0,0,0.332238545,0,0,105638,126611,-1
66,random-30-0.00-0,DIDP-DEL,30,0,0,0,0,0,398.94405033,0,0,61182522,70936776,-1
67,random-20-2.60-0,DIDP-DEL,20,0,0,0,0,0,660.626123069,0,0,99150852,116289063,-1
68,random-200-47.12-0,DIDP-DEL,200,0,0,0,0,22.931299048576168,1800.138110987,0,0,22090641,103171220,-1
69,random-200-60.00-0,DIDP-DEL,200,0,0,0,0,22.90624295968494,1801.025696784,0,0,19338951,95246021,-1
70,random-150-60.00-0,DIDP-DEL,150,0,0,0,0,31.16956596498356,1802.196614361,0,0,25033304,120142386,-1
71,random-200-32.00-0,DIDP-DEL,200,0,0,0,0,24.624013169112324,1802.193062414,0,0,23593410,102353603,-1
72,random-200-8.00-0,DIDP-DEL,200,0,0,0,0,24.88131748777213,1802.100105803,0,0,21486007,93760549,-1
73,random-200-20.96-0,DIDP-DEL,200,0,0,0,0,24.709843703360097,1802.384792662,0,0,22628024,97386168,-1
74,random-40-9.60-0,DIDP-DEL,40,0,0,0,0,113.84691955141689,1810.045485847,0,0,73309810,236804952,-1
75,random-40-4.60-0,DIDP-DEL,40,0,0,0,0,119.56052388777152,1815.030405455,0,0,76323626,239662007,-1
76,random-40-7.00-0,DIDP-DEL,40,0,0,0,0,116.2848317055479,1822.767048952,0,0,73808395,239080966,-1
77,random-30-10.00-0,DIDP-DEL,30,870.3845326901815,1.6674131349999999,0.33699620996955676,669.6204000065476,157.16080205738638,1825.264787845,0,0,93357730,247039431,0.06212280314378089
78,random-30-5.00-0,DIDP-DEL,30,0,0,0,0,169.93597709856792,1825.414816462,0,0,90672279,242646752,-1
79,random-30-2.60-0,DIDP-DEL,30,0,0,0,0,181.8215206373756,1834.624844761,0,0,97697022,245684223,-1
80,random-40-12.00-0,DIDP-DEL,40,1240.9588015685051,301.208517244,0.4738947849652897,1240.9588015685051,112.21690869773086,1835.810250731,0,0,73108302,240105492,0.4738947849652897
81,random-30-7.60-0,DIDP-DEL,30,933.7447895755575,34.057866622,0.29867147367949587,893.9364422640549,161.91704680943272,1841.611823965,0,0,94399891,248705361,0.2521072293485056
82,random-40-2.00-0,DIDP-DEL,40,0,0,0,0,137.44155808477967,1851.40789242,0,0,86621835,245053836,-1
83,random-20-7.60-0,DIDP-DEL,20,613.7042576790474,0.337109961,0.23730697112711163,540.6787454301723,256.2527595974054,1862.988398955,0,0,126533325,201957268,0.09748742381458976
84,random-20-5.00-0,DIDP-DEL,20,781.5118535140008,27.476561255,0.32459636188813695,649.063693694399,338.55289390734833,1870.596562087,0,0,172576998,237971028,0.10665753630701229
85,random-20-10.00-0,DIDP-DEL,20,645.667241419457,0.0462807,0.6263658474041739,445.41951125404034,241.37745141175645,1871.416475331,0,0,107800443,189977957,0.12342037159805462
86,random-50-2.00-0,DIDP-DEL,50,0,0,0,0,93.64095395587721,1845.64769909,0,0,69277531,226862102,-1
87,random-50-4.60-0,DIDP-DEL,50,0,0,0,0,89.64867316376788,1837.987458895,0,0,72006322,232987059,-1
88,random-50-9.60-0,DIDP-DEL,50,0,0,0,0,80.09189654456742,1805.883625665,0,0,72262257,238671690,-1
89,random-60-4.00-0,DIDP-DEL,60,0,0,0,0,73.47005572781904,1805.475600003,0,0,65903167,219138699,-1
90,random-50-12.00-0,DIDP-DEL,50,0,0,0,0,79.33086887877998,1807.120600418,0,0,66112090,229043528,-1
91,random-60-6.60-0,DIDP-DEL,60,0,0,0,0,71.89560996978851,1808.813385985,0,0,60494868,214540620,-1
92,random-60-9.00-0,DIDP-DEL,60,0,0,0,0,71.17735987490107,1808.764041493,0,0,60473994,217130026,-1
93,random-60-11.60-0,DIDP-DEL,60,0,0,0,0,70.53421321307347,1806.030236391,0,0,59856446,214263415,-1
94,random-50-7.00-0,DIDP-DEL,50,0,0,0,0,87.90856977422985,1818.59250597,0,0,76159378,238533251,-1
95,random-60-14.00-0,DIDP-DEL,60,0,0,0,0,69.930098449201,1809.153769113,0,0,59575373,215337396,-1
96,random-70-10.00-0,DIDP-DEL,70,0,0,0,0,67.8576121088205,1807.647581199,0,0,57697972,209261739,-1
97,random-70-4.00-0,DIDP-DEL,70,0,0,0,0,70.1886575647255,1811.475676669,0,0,55032928,200257335,-1
98,random-70-7.12-0,DIDP-DEL,70,0,0,0,0,68.66764967087332,1810.782514989,0,0,57026036,205352318,-1
99,random-70-16.00-0,DIDP-DEL,70,0,0,0,0,61.52977264352608,1807.416272373,0,0,56993038,210119653,-1
100,random-70-13.12-0,DIDP-DEL,70,0,0,0,0,67.06538962398002,1811.650446377,0,0,59905539,214931768,-1
101,random-80-4.00-0,DIDP-DEL,80,0,0,0,0,64.63901584100444,1819.870336054,0,0,53724093,192249648,-1
102,random-80-7.12-0,DIDP-DEL,80,0,0,0,0,63.755357323682745,1810.876748043,0,0,57370662,199350639,-1
103,random-80-10.00-0,DIDP-DEL,80,0,0,0,0,57.96281571702377,1807.250893612,0,0,51463880,194818737,-1
104,random-80-13.12-0,DIDP-DEL,80,0,0,0,0,57.71014231842398,1808.344374244,0,0,49791908,193348403,-1
105,random-80-16.00-0,DIDP-DEL,80,0,0,0,0,57.403396638292804,1813.408744988,0,0,48543346,191932317,-1
106,random-90-6.00-0,DIDP-DEL,90,0,0,0,0,54.53174709033611,1806.976578685,0,0,48253063,185865561,-1
107,random-90-9.64-0,DIDP-DEL,90,0,0,0,0,53.929921415510115,1807.291031146,0,0,46831174,180621265,-1
108,random-90-16.64-0,DIDP-DEL,90,0,0,0,0,53.3687116426877,1807.073660913,0,0,47298556,186535317,-1
109,random-90-13.00-0,DIDP-DEL,90,0,0,0,0,53.60232526704263,1808.301653542,0,0,48779464,189053076,-1
110,random-100-10.68-0,DIDP-DEL,100,0,0,0,0,47.7158612894847,1805.453815245,0,0,44538004,173113749,-1
111,random-90-20.00-0,DIDP-DEL,90,0,0,0,0,53.16748365270034,1807.72747422,0,0,47305212,187780192,-1
112,random-100-6.00-0,DIDP-DEL,100,0,0,0,0,48.35397601470856,1808.252665294,0,0,43750737,170060213,-1
113,random-100-15.00-0,DIDP-DEL,100,0,0,0,0,47.334409311735016,1810.810194371,0,0,46506568,179058678,-1
114,random-100-19.68-0,DIDP-DEL,100,0,0,0,0,46.93504336592904,1808.79137814,0,0,46813727,182144877,-1
115,random-100-24.00-0,DIDP-DEL,100,0,0,0,0,46.67839276812845,1807.498565759,0,0,47584421,185829566,-1
116,random-150-6.00-0,DIDP-DEL,150,0,0,0,0,33.395419325507945,1801.747158202,0,0,30318546,126925711,-1
117,random-150-19.68-0,DIDP-DEL,150,0,0,0,0,32.986923712329954,1802.582050819,0,0,33203721,135928712,-1
118,random-150-32.80-0,DIDP-DEL,150,0,0,0,0,31.41528264178492,1801.358033533,0,0,31965477,140369606,-1
119,random-150-46.40-0,DIDP-DEL,150,0,0,0,0,31.28009112974073,1802.782157529,0,0,27181970,128401347,-1
